       0    48.370  -137.338
     100     2.412    -3.647
     200     2.811     1.588
     300   -12.026   -44.899
     400   -12.220   -13.523
     500   -12.877    -3.848
     600   -29.685   -11.962
     700   -21.535   -11.264
     800    -9.055     8.666
     900   -19.492    -6.166
    1000   -28.796    -6.465
    1100   -15.153    -1.464
    1200   -19.609   -21.099
    1300   -24.535    15.691
    1400   -29.961   -27.559
    1500   -10.233   -15.538
    1600   -23.050    20.688
    1700   -19.431    -0.893
    1800   -13.396   -12.150
    1900   -19.417     2.219
    2000   -39.882    -2.286
    2100   -16.620    -6.385
    2200   -17.908   -12.315
    2300   -18.209   -11.779
    2400   -17.934     6.213
    2500    -6.031    -5.507
    2600   -21.208    15.146
    2700   -41.615    22.618
    2800   -16.121     9.503
    2900   -20.988   -20.683
    3000   -15.280    19.282
    3100   -18.945    -5.436
    3200   -17.044   -15.655
    3300    -9.071   -25.929
    3400   -22.766    29.815
    3500   -38.479   -32.184
