0.000000000000000000e+00	1.144544058195388736e+00	1.223414602147574612e+02
1.000000000000000000e+00	1.123491274826385888e+00	1.221520643766746588e+02
2.000000000000000000e+00	1.020568400605689430e+00	1.212261457615797866e+02
3.000000000000000000e+00	1.078688783579199395e+00	1.217490105272510448e+02
4.000000000000000000e+00	6.262133488986122432e-01	1.176784340784673191e+02
5.000000000000000000e+00	1.328199669043377273e+00	1.239936696982016713e+02
6.000000000000000000e+00	7.601057453341060199e-01	1.188829618689898524e+02
7.000000000000000000e+00	1.081614441890894396e+00	1.217753304441083628e+02
8.000000000000000000e+00	9.608106556619410155e-01	1.206885508988395372e+02
9.000000000000000000e+00	1.296270070195054913e+00	1.237064234454126250e+02
1.000000000000000000e+01	1.266275482560749177e+00	1.234365850129651818e+02
1.100000000000000000e+01	9.786118455431151997e-01	1.208486946298285716e+02
1.200000000000000000e+01	8.017414352811272904e-01	1.192575264219734805e+02
1.300000000000000000e+01	1.545192559790548703e+00	1.259457892674164441e+02
1.400000000000000000e+01	6.031494871944018676e-01	1.174709461021588623e+02
1.500000000000000000e+01	9.697661111507194232e-01	1.207691163028519981e+02
1.600000000000000000e+01	9.947930274745075963e-01	1.209942643846372619e+02
1.700000000000000000e+01	1.204989410556335239e+00	1.228852409570923214e+02
1.800000000000000000e+01	2.093704971428251405e+00	1.308803371644843878e+02
1.900000000000000000e+01	1.044094305099834585e+00	1.214377903845366262e+02
2.000000000000000000e+01	1.021219053770405338e+00	1.212319991919444391e+02
2.100000000000000000e+01	1.220624334867764116e+00	1.230258964486452413e+02
2.200000000000000000e+01	1.394726633113076097e+00	1.245921620635217124e+02
2.300000000000000000e+01	1.404831372798796663e+00	1.246830667010625859e+02
2.400000000000000000e+01	1.016667776564128989e+00	1.211910548215150669e+02
2.500000000000000000e+01	1.599903845688814163e+00	1.264379849863229737e+02
2.600000000000000000e+01	1.201392724127192002e+00	1.228528843119576237e+02
2.700000000000000000e+01	1.219240575225466472e+00	1.230134478183352087e+02
2.800000000000000000e+01	1.420107431748928395e+00	1.248204937546141906e+02
2.900000000000000000e+01	9.585181008039083128e-01	1.206679265309791305e+02
3.000000000000000000e+01	1.006139155483660508e+00	1.210963368462981862e+02
3.100000000000000000e+01	9.062838886609688727e-01	1.201980151557463046e+02
3.200000000000000000e+01	6.123431347792479551e-01	1.175536543388252539e+02
3.300000000000000000e+01	8.333352093264640992e-01	1.195417515150946741e+02
3.400000000000000000e+01	9.828753641073171288e-01	1.208870502551867645e+02
3.500000000000000000e+01	5.131398363448136379e-01	1.166611979107013042e+02
3.600000000000000000e+01	7.771985887538137572e-01	1.190367331470176424e+02
3.700000000000000000e+01	1.284725757376731003e+00	1.236025680661502548e+02
3.800000000000000000e+01	5.222734371441714041e-01	1.167433659522275775e+02
3.900000000000000000e+01	1.240906728272029191e+00	1.232083616756793845e+02
4.000000000000000000e+01	8.397343608917008373e-01	1.195993198020272814e+02
4.100000000000000000e+01	1.093339033927362758e+00	1.218808076580237127e+02
4.200000000000000000e+01	7.470277760575665393e-01	1.187653093520690675e+02
4.300000000000000000e+01	1.012611765518860452e+00	1.211545659830689914e+02
4.400000000000000000e+01	8.148534571896302037e-01	1.193754852844570706e+02
4.500000000000000000e+01	9.471206343695732777e-01	1.205653922166551695e+02
4.600000000000000000e+01	8.627733707850875344e-01	1.198065842055446097e+02
4.700000000000000000e+01	6.783515301559468469e-01	1.181474815370511067e+02
4.800000000000000000e+01	1.041361112868253391e+00	1.214132019382362699e+02
4.900000000000000000e+01	1.030003551537058248e+00	1.213110266196954683e+02
5.000000000000000000e+01	1.006623666792404004e+00	1.211006956250768241e+02
5.100000000000000000e+01	1.077566439650897046e+00	1.217389136547761694e+02
5.200000000000000000e+01	1.043056163789120028e+00	1.214284510188031305e+02
5.300000000000000000e+01	8.463900281107576973e-01	1.196591957646902387e+02
5.400000000000000000e+01	5.924012125353054214e-01	1.173742520711928137e+02
5.500000000000000000e+01	1.528293280629845041e+00	1.257937593394236870e+02
5.600000000000000000e+01	8.267161620255139010e-01	1.194822049939102726e+02
5.700000000000000000e+01	5.948388138358592370e-01	1.173961813112908175e+02
5.800000000000000000e+01	1.419275627747119017e+00	1.248130106483055357e+02
5.900000000000000000e+01	1.126408091041584125e+00	1.221783047479323727e+02
