#X		Y		Free		Pro
-177.500000	-177.500000	3.508789	0.000035
-177.500000	-172.500000	3.937368	0.000017
-177.500000	-167.500000	4.456931	0.000007
-177.500000	-162.500000	4.986920	0.000003
-177.500000	-157.500000	5.466275	0.000001
-177.500000	-152.500000	5.857967	0.000001
-177.500000	-147.500000	6.127646	0.000000
-177.500000	-142.500000	6.461008	0.000000
-177.500000	-137.500000	6.710615	0.000000
-177.500000	-132.500000	6.917038	0.000000
-177.500000	-127.500000	7.205604	0.000000
-177.500000	-122.500000	7.336780	0.000000
-177.500000	-117.500000	7.541273	0.000000
-177.500000	-112.500000	7.630388	0.000000
-177.500000	-107.500000	7.527408	0.000000
-177.500000	-102.500000	7.385013	0.000000
-177.500000	-97.500000	7.234435	0.000000
-177.500000	-92.500000	7.060100	0.000000
-177.500000	-87.500000	6.899210	0.000000
-177.500000	-82.500000	6.704184	0.000000
-177.500000	-77.500000	6.378097	0.000000
-177.500000	-72.500000	5.947853	0.000001
-177.500000	-67.500000	5.724015	0.000001
-177.500000	-62.500000	5.493866	0.000001
-177.500000	-57.500000	5.254326	0.000002
-177.500000	-52.500000	5.145202	0.000002
-177.500000	-47.500000	5.066949	0.000002
-177.500000	-42.500000	4.992138	0.000003
-177.500000	-37.500000	5.071265	0.000002
-177.500000	-32.500000	5.156269	0.000002
-177.500000	-27.500000	5.370304	0.000001
-177.500000	-22.500000	5.672582	0.000001
-177.500000	-17.500000	5.939419	0.000001
-177.500000	-12.500000	6.319577	0.000000
-177.500000	-7.500000	6.756899	0.000000
-177.500000	-2.500000	7.133832	0.000000
-177.500000	2.500000	7.358360	0.000000
-177.500000	7.500000	7.417037	0.000000
-177.500000	12.500000	7.408262	0.000000
-177.500000	17.500000	7.486547	0.000000
-177.500000	22.500000	7.437509	0.000000
-177.500000	27.500000	7.364061	0.000000
-177.500000	32.500000	7.087550	0.000000
-177.500000	37.500000	6.984630	0.000000
-177.500000	42.500000	6.749002	0.000000
-177.500000	47.500000	6.409449	0.000000
-177.500000	52.500000	6.227294	0.000000
-177.500000	57.500000	5.917604	0.000001
-177.500000	62.500000	5.751887	0.000001
-177.500000	67.500000	5.406904	0.000001
-177.500000	72.500000	5.191959	0.000002
-177.500000	77.500000	4.922650	0.000003
-177.500000	82.500000	4.586050	0.000006
-177.500000	87.500000	4.300886	0.000009
-177.500000	92.500000	4.006044	0.000015
-177.500000	97.500000	3.714267	0.000025
-177.500000	102.500000	3.466124	0.000037
-177.500000	107.500000	3.212999	0.000057
-177.500000	112.500000	2.986894	0.000084
-177.500000	117.500000	2.779744	0.000119
-177.500000	122.500000	2.584251	0.000166
