0.000000000000000000e+00	3.284096753667418156e+00	1.338792016701223986e+02
1.000000000000000000e+00	2.593346735360899658e+00	1.276650504897377232e+02
2.000000000000000000e+00	2.717887963797754658e+00	1.287854529525488374e+02
3.000000000000000000e+00	1.444947736910376479e+00	1.173337804171437142e+02
4.000000000000000000e+00	2.113744066800950172e+00	1.233504310037271807e+02
5.000000000000000000e+00	1.335809493311911789e+00	1.163519468633130174e+02
6.000000000000000000e+00	1.412649100854121986e+00	1.170432142180057866e+02
7.000000000000000000e+00	1.762270331067261830e+00	1.201884898211002195e+02
8.000000000000000000e+00	2.444917994638703629e+00	1.263297502944179342e+02
9.000000000000000000e+00	1.714619948130422955e+00	1.197598156618165319e+02
1.000000000000000000e+01	1.870264199066460131e+00	1.211600283003127174e+02
1.100000000000000000e+01	1.615930208573098881e+00	1.188719793312934598e+02
1.200000000000000000e+01	1.972882693869848492e+00	1.220832086458958656e+02
1.300000000000000000e+01	1.216357375377545624e+00	1.152773272469702874e+02
1.400000000000000000e+01	1.372711045967004218e+00	1.166839219931173801e+02
1.500000000000000000e+01	1.610712353090425486e+00	1.188250382644133936e+02
1.600000000000000000e+01	1.047278568513195340e+00	1.137562541533639404e+02
1.700000000000000000e+01	1.525777468033591600e+00	1.180609438710093286e+02
1.800000000000000000e+01	2.018183377076508744e+00	1.224907443484805043e+02
1.900000000000000000e+01	2.941255137617310389e+00	1.307949170858296100e+02
2.000000000000000000e+01	3.064988539528468614e+00	1.319080521494005040e+02
2.100000000000000000e+01	2.219532795627017663e+00	1.243021315273371386e+02
2.200000000000000000e+01	1.283008455555119554e+00	1.158769361902676138e+02
2.300000000000000000e+01	2.067349438391444139e+00	1.229330539103450235e+02
2.400000000000000000e+01	2.559074822512046321e+00	1.273567322240272546e+02
2.500000000000000000e+01	1.689949650952705218e+00	1.195378758105470212e+02
2.600000000000000000e+01	1.526556536703166822e+00	1.180679525577474180e+02
2.700000000000000000e+01	2.097662753572485439e+00	1.232057596914834221e+02
2.800000000000000000e+01	1.988121898967218470e+00	1.222203041534372403e+02
2.900000000000000000e+01	2.137297349003474345e+00	1.235623219230493106e+02
3.000000000000000000e+01	1.304304298006203400e+00	1.160685186455661722e+02
3.100000000000000000e+01	2.372754503402579207e+00	1.256805503923389580e+02
3.200000000000000000e+01	2.085799349960703264e+00	1.230990336956763258e+02
3.300000000000000000e+01	2.742478970420512141e+00	1.290066794871587206e+02
3.400000000000000000e+01	2.243712308179794501e+00	1.245196561635859211e+02
3.500000000000000000e+01	1.513658585152658276e+00	1.179519195230344621e+02
3.600000000000000000e+01	1.913165448663342039e+00	1.215459781284083363e+02
3.700000000000000000e+01	1.341782579667800235e+00	1.164056821664549375e+02
3.800000000000000000e+01	1.495838293385832740e+00	1.177916039469464522e+02
3.900000000000000000e+01	2.218179681180639573e+00	1.242899585884861580e+02
4.000000000000000000e+01	1.859153780690424584e+00	1.210600763384795755e+02
4.100000000000000000e+01	2.016859952115702015e+00	1.224788385032913709e+02
4.200000000000000000e+01	1.825596722878318090e+00	1.207581890784190222e+02
4.300000000000000000e+01	1.693465371006743325e+00	1.195695040629461516e+02
4.400000000000000000e+01	2.830982280232362314e+00	1.298028762769664013e+02
4.500000000000000000e+01	1.194828496858165057e+00	1.150836483438678925e+02
4.600000000000000000e+01	1.552116864470915125e+00	1.182978993355388866e+02
4.700000000000000000e+01	2.171269545239574494e+00	1.238679438669449979e+02
4.800000000000000000e+01	1.670095232714255529e+00	1.193592607497254647e+02
4.900000000000000000e+01	2.055882112471170142e+00	1.228298911234977311e+02
5.000000000000000000e+01	2.151225215948396219e+00	1.236876203211995175e+02
5.100000000000000000e+01	1.522555558743528215e+00	1.180319588100070547e+02
5.200000000000000000e+01	1.605485608434404687e+00	1.187780172284192020e+02
5.300000000000000000e+01	1.592510987821815993e+00	1.186612944606190183e+02
5.400000000000000000e+01	1.509317754635010278e+00	1.179128683809856852e+02
5.500000000000000000e+01	1.504723036151778714e+00	1.178715332025138594e+02
5.600000000000000000e+01	2.109434933526207256e+00	1.233116650176019391e+02
5.700000000000000000e+01	1.555847086778251898e+00	1.183314573011413415e+02
5.800000000000000000e+01	2.728234206039523269e+00	1.288785302044276762e+02
5.900000000000000000e+01	1.614769335765271485e+00	1.188615358438698593e+02
