0.000000000000000000e+00	1.402599231488123710e+00	1.084620201960013333e+02
1.000000000000000000e+00	2.395508172482562426e+00	1.096464230012917653e+02
2.000000000000000000e+00	2.474905870347884118e+00	1.098254164849273309e+02
3.000000000000000000e+00	2.536467025748446957e+00	1.099641994214360068e+02
4.000000000000000000e+00	3.457446035274486462e+00	1.120404465381966190e+02
5.000000000000000000e+00	2.187333168896273605e+00	1.091771150729817634e+02
6.000000000000000000e+00	1.875961362531765042e+00	1.098848781903708982e+02
7.000000000000000000e+00	2.863135199899568661e+00	1.107006373290358425e+02
8.000000000000000000e+00	1.931608538435284794e+00	1.100521455400506170e+02
9.000000000000000000e+00	2.895048960401930938e+00	1.107725834348022573e+02
1.000000000000000000e+01	2.199396283980912248e+00	1.108570767112529580e+02
1.100000000000000000e+01	4.370219636371047045e+00	1.121277583800247442e+02
1.200000000000000000e+01	2.189864846113670716e+00	1.091828224642130749e+02
1.300000000000000000e+01	2.213359759939850679e+00	1.108990488972273027e+02
1.400000000000000000e+01	3.237313753699764263e+00	1.139769062718249728e+02
1.500000000000000000e+01	3.259594365095324520e+00	1.115944114434693830e+02
1.600000000000000000e+01	3.841866890214445718e+00	1.129070815900665821e+02
1.700000000000000000e+01	2.128547055234003782e+00	1.106441141929053202e+02
1.800000000000000000e+01	2.048838886398730352e+00	1.104045229839639291e+02
1.900000000000000000e+01	3.786689392879719840e+00	1.110753539512071910e+02
2.000000000000000000e+01	1.946375279193713226e+00	1.100965322236507404e+02
2.100000000000000000e+01	2.847621145684199107e+00	1.128055467432560164e+02
2.200000000000000000e+01	2.172435415707180795e+00	1.107760362467911364e+02
2.300000000000000000e+01	2.884376308657746968e+00	1.107485231009804920e+02
2.400000000000000000e+01	1.933285275596572594e+00	1.086043916986954656e+02
2.500000000000000000e+01	4.315897462428717191e+00	1.120297876285897019e+02
2.600000000000000000e+01	2.387283710926093150e+00	1.096278818462633637e+02
2.700000000000000000e+01	2.473942511252530174e+00	1.116823228994855839e+02
2.800000000000000000e+01	3.389790932199944429e+00	1.118879254587369019e+02
2.900000000000000000e+01	2.212240460787775476e+00	1.108956844461185511e+02
3.000000000000000000e+01	2.237030763536384192e+00	1.092891529006783742e+02
3.100000000000000000e+01	5.670896603415569004e+00	1.127689569376290564e+02
3.200000000000000000e+01	2.444870392510210433e+00	1.097577047633615166e+02
3.300000000000000000e+01	3.482679572801120393e+00	1.094802252338899962e+02
3.400000000000000000e+01	1.816816199072138760e+00	1.097070963968182724e+02
3.500000000000000000e+01	2.241094415784301574e+00	1.092983139631738112e+02
3.600000000000000000e+01	3.280285699919360809e+00	1.116410578098099506e+02
3.700000000000000000e+01	3.110626040161382999e+00	1.098560648492318279e+02
3.800000000000000000e+01	2.311353330652364590e+00	1.094567050534296158e+02
3.900000000000000000e+01	2.904467512710343868e+00	1.094842552476765434e+02
4.000000000000000000e+01	4.066213226694543437e+00	1.134128460314432800e+02
4.100000000000000000e+01	2.413408845350083709e+00	1.096867781234442276e+02
4.200000000000000000e+01	1.932243068598593183e+00	1.100540528458030849e+02
4.300000000000000000e+01	3.494254945993533035e+00	1.121234282282905639e+02
4.400000000000000000e+01	2.298582226899836378e+00	1.094279139875423539e+02
4.500000000000000000e+01	2.297370860201866094e+00	1.094251830929313201e+02
4.600000000000000000e+01	1.724062281667633645e+00	1.094282915574934378e+02
4.700000000000000000e+01	2.272815830854128194e+00	1.110777652335503234e+02
4.800000000000000000e+01	2.493925853696458361e+00	1.117423899320719869e+02
4.900000000000000000e+01	2.681652581317425010e+00	1.102915044827104367e+02
5.000000000000000000e+01	1.626338378256131811e+00	1.091345476601869677e+02
5.100000000000000000e+01	1.829537040430538664e+00	1.097453334031922623e+02
5.200000000000000000e+01	3.196612481112922843e+00	1.114524256287287045e+02
5.300000000000000000e+01	3.017562536058348677e+00	1.110487769805721854e+02
5.400000000000000000e+01	2.164856695597071834e+00	1.107532557119985057e+02
5.500000000000000000e+01	3.744514265941532916e+00	1.126876106755668729e+02
5.600000000000000000e+01	2.922011861901268936e+00	1.108333683668348897e+02
5.700000000000000000e+01	2.249930673634507272e+00	1.110089757661069712e+02
5.800000000000000000e+01	2.800728797108245516e+00	1.126645951362929310e+02
5.900000000000000000e+01	1.971573636392329076e+00	1.101722748351393051e+02
6.000000000000000000e+01	2.065278524381457537e+00	1.104539381542833070e+02
6.100000000000000000e+01	2.748785307050650495e+00	1.092034803528843412e+02
6.200000000000000000e+01	2.767562624424241946e+00	1.104851793411560266e+02
6.300000000000000000e+01	3.085660054270616293e+00	1.098110383670326371e+02
6.400000000000000000e+01	2.642648618635190960e+00	1.121894290194009045e+02
6.500000000000000000e+01	2.405777805552711257e+00	1.096695747732991038e+02
6.600000000000000000e+01	1.825277552541325177e+00	1.097325299996294774e+02
6.700000000000000000e+01	2.542816570782086671e+00	1.099785137808649154e+02
6.800000000000000000e+01	2.217247381741842105e+00	1.092445534157977818e+02
6.900000000000000000e+01	2.096437794362096874e+00	1.105475984060929022e+02
7.000000000000000000e+01	1.321151325578995284e+00	1.082171995894353671e+02
